id;subtopic_id;subject_id;class;question;option_a;option_a_explanation;option_b;option_b_explanation;option_c;option_c_explanation;option_d;option_d_explanation;answer;additional_notes;created_at;updated_at;user_id;question_level;question_type
2488;531;3;7;<p>Name the three blood vessels in the mammalian circulatory system?</p>;"<p>Arteries, veins and capillaries</p>";<p>Blood vessels.</p>;"<p>Veins, plasma and valves.</p>";<p>Plasma is a component of blood and valves are part of the structure of veins.</p>;"<p>Kidneys, lungs and liver</p>";<p>These are organs of the body.</p>;"<p>Plasma, platelets and red blood cells</p>";<p>Components of blood.</p>;1;"<p>There are only three types of blood vessels: arteries, veins and capillaries</p>";2020-10-06 15:58:10;2020-10-06 15:58:10;;L;
2489;531;3;7;<p>Name the thinnest single celled blood vessels?</p>;<p>Veins</p>;<p>Large with thin elastic walls.</p>;<p>Valves</p>;<p>Located in veins and ventricles to prevent back flow of blood.</p>;<p>Arteries</p>;<p>Have thick elastic walls with a narrow lumen.</p>;<p>Capillaries</p>;<p>Have thin single cell walls.</p>;4;<p>Capillaries have thin single cell wall with no valves.</p>;2020-10-06 15:59:43;2020-10-06 15:59:43;;L;
2490;531;3;7;<p>Differentiate between veins and arteries?</p>;<p>Veins have a head and tail while arteries have a York and membrane</p>;<p>The difference between a sperm and an ovum.</p>;<p>Veins take oxygenated blood to the heart while arteries carry de-oxygenated blood to the lungs</p>;<p>The difference between the pulmonary vein and pulmonary artery.</p>;<p>Arteries carry oxygenated blood while veins carry deoxygenated blood</p>;<p>The difference between vein arteries and veins.</p>;<p>Arteries are small blood vessels while veins are large blood vessels</p>;<p>Both are large blood vessels.</p>;3;"<figure class=""table""><table><tbody><tr><td><strong>Arteries&nbsp;</strong></td><td><strong>Veins</strong></td></tr><tr><td>Carry blood to the body parts from the heart.</td><td>Carry blood to the heart.</td></tr><tr><td>Have a narrow lumen.</td><td>Have a wide lumen</td></tr><tr><td>No valves.</td><td>Have valves.</td></tr><tr><td>Have a pulse(heartbeat)</td><td>No pulse</td></tr><tr><td>Blood flows under high pressure.</td><td>Blood flows under low pressure</td></tr><tr><td>Carry oxygenated blood except the pulmonary artery.</td><td>Carry de-oxygenated blood except the pulmonary vein.</td></tr><tr><td>Have thick elastic walls</td><td>Have thin walls.</td></tr></tbody></table></figure>";2020-10-06 16:05:14;2020-10-06 16:05:14;;L;
2491;531;3;7;<p>Name the main vein.</p>;<p>Venacava</p>;<p>The main vein.</p>;<p>Capillaries</p>;<p>The thinnest single celled blood vessels.</p>;<p>Valve</p>;<p>Part of the structure of veins and ventricles.</p>;<p>Aorta</p>;<p>The main artery.</p>;1;<p><strong>Venacava</strong> is the main vein.</p>;2020-10-06 16:06:51;2020-10-06 16:06:51;;L;
2492;531;3;7;<p>What are the structural differences between arteries and veins?</p>;<p>Arteries carry blood to other parts of the body while veins carry blood to the heart</p>;<p>Functional difference.</p>;<p>Arteries carry oxygenated blood while veins carry deoxygenated blood</p>;<p>Functional difference.</p>;<p>Veins are part of blood while arteries are blood vessels</p>;<p>Both are blood vessels.</p>;<p>Arteries have thick elastic walls while veins have thin elastic walls</p>;<p>Structural difference.</p>;4;"<figure class=""table""><table><tbody><tr><td><strong>Arteries (structure)</strong></td><td><strong>Veins (structure)</strong></td></tr><tr><td>Have a narrow lumen.</td><td>Have a wide lumen</td></tr><tr><td>No valves.</td><td>Have valves</td></tr><tr><td>Have a pulse(heartbeat)</td><td>No pulse.</td></tr><tr><td>Blood flows under high pressure.</td><td>Blood flows under low pressure</td></tr><tr><td>Have thick elastic walls.</td><td>Have thin walls</td></tr></tbody></table></figure>";2020-10-06 16:11:20;2020-10-06 16:11:20;;L;
2493;531;3;7;<p>Which blood vessels are found all over the body? Why?</p>;"<p>Capillaries; they take blood to all parts of the body</p>";<p>Reason capillaries are found all over the body.</p>;"<p>Aorta; takes blood to all parts of the body</p>";<p>Its function.</p>;"<p>Platelets; they help in blood clotting</p>";<p>Its function.</p>;"<p>Saliva; helps in digesting food in the mouth</p>";<p>Its digestive function.</p>;1;<p><strong>Capillaries</strong> – these are small blood vessels that take blood to all parts of the body hence are found all over the body.</p>;2020-10-06 16:14:04;2020-10-06 16:14:04;;L;
2494;531;3;7;<p>Which vessels have valves? Why?</p>;<p>Capillaries because they take blood to all parts of the body</p>;<p>Have no valves in their structure.</p>;<p>Arteries because they carry blood from the heart to other parts of the body</p>;<p>Have no valves in their structure.</p>;<p>Veins because blood flows under low pressure</p>;<p>Have valves in their structure.</p>;<p>Auricles because they receive blood from the veins</p>;<p>They are the upper chambers of the heart and have no valves.</p>;3;"<p>Blood in veins flows under no pressure; hence they have <strong>valves</strong> to prevent the back flow of blood.&nbsp;</p>";2020-10-06 16:16:30;2020-10-06 16:16:30;;L;
2495;531;3;7;<p>What is a pulse rate?</p>;<p>The number of times a person’s heart beats per minute</p>;<p>Pulse rate.</p>;<p>The number of times a person’s heart and lungs beat per minute</p>;<p>Should be the heartbeat.</p>;<p>The number of times a person’s blood is pumped per minute</p>;<p>Pulse rate is related to the heartbeat.</p>;<p>The number of times a person’s heart beats per hour</p>;<p>Per minute.</p>;1;<p>A pulse rate is the number of times a person’s heart beats per minute.</p>;2020-10-06 16:18:28;2020-10-06 16:18:28;;L;
2496;531;3;7;"<p>Why is it that when a person runs, their hearts beat faster?</p>";<p>The person must be nervous.</p>;;<p>Exhaustion.</p>;;<p>Running increases the heart beat rate.</p>;;<p>Running causes lungs to expand.</p>;;3;<p>Running increase the heart beat rate.</p>;2020-10-06 16:19:36;2020-10-06 16:19:36;;L;
2497;532;3;7;<p>What is the main function of the valves in the heart?</p>;<p>Pumps blood to all other parts of the body</p>;<p>Left ventricle.</p>;<p>Prevents the back-flow of blood</p>;<p>Valves.</p>;<p>Enables ventricles to pump blood from the heart through the arteries</p>;<p>Muscular walls in ventricles.</p>;<p>Helps in blood clotting</p>;<p>Platelets.</p>;2;<p>Ventricles have valves that prevent the back-flow of blood.</p>;2020-10-06 18:20:57;2020-10-06 18:20:57;;L;
2498;532;3;7;<p>Name the four main parts of the heart:</p>;"<p>Right auricle, left auricle, right ventricle and left ventricle</p>";<p>Main parts of the heart.</p>;"<p>Arteries, veins, capillaries and plasma</p>";<p>The first three are blood vessels and plasma is a component of blood.</p>;"<p>Pulmonary artery, pulmonary vein, aorta and venacava</p>";<p>Types of veins and arteries.</p>;"<p>Duodenum, ileum, colon and gullet</p>";<p>Parts of the alimentary canal.</p>;1;"<p>The heart has four chambers; two on the upper side; <strong>right and left auricles</strong>, and two on the lower side; <strong>right and left ventricles</strong>.</p>";2020-10-06 18:24:50;2020-10-06 18:24:50;;L;
2499;532;3;7;"<p>The left ventricle opens up to-----------------?<strong>&nbsp;</strong></p>";<p>Left auricle</p>;<p>Opens up to the lungs.</p>;<p>Right ventricle</p>;<p>Opens to the right auricle.</p>;<p>Pulmonary vein</p>;<p>Carries blood from the lungs.</p>;<p>Left auricle</p>;<p>Opens up to the left ventricle.</p>;4;<p>The left ventricle receives blood from the left auricle.</p>;2020-10-06 18:26:49;2020-10-06 18:26:49;;L;
2500;532;3;7;<p>Give a reason as to why the walls of the ventricles are more masculine than those of the auricles.</p>;<p>To enable them to pump blood from the heart through the arteries</p>;<p>Reason why ventricles have more masculine walls than auricles.</p>;<p>They only receive blood from the veins</p>;<p>Reason for the thin walls in auricles.</p>;<p>To prevent the block flow of blood</p>;<p>Function of valves.</p>;<p>Increases the heartbeat rate</p>;<p>Result of running.</p>;1;<p>Ventricles have muscular walls to enable them to pump blood from the heart through the arteries.</p>;2020-10-06 18:28:53;2020-10-06 18:28:53;;L;
2501;532;3;7;<p>The wall of the left ventricle is more masculine than that of the right ventricle. Explain why?</p>;<p>It is a source of food and oxygen</p>;<p>Function of placenta.</p>;<p>It pumps blood to all other parts of the body</p>;<p>Function of the left ventricle.</p>;<p>It pumps out de-oxygenated blood to the lungs</p>;<p>Function of the right ventricle.</p>;<p>Transports oxygen from lungs to other parts of the body</p>;<p>Function of plasma.</p>;2;"<p><strong>The wall of the left ventricle </strong>is more masculine than that of the right ventricle, since the left ventricle pumps blood to all other body parts.</p>";2020-10-06 18:31:05;2020-10-06 18:31:05;;L;
2502;532;3;7;<p>Which auricle receives deoxygenated blood?</p>;<p>Left auricle</p>;<p>Receives oxygenated blood.</p>;<p>Aorta auricle</p>;<p>Aorta is an artery.</p>;<p>Valve auricle</p>;<p>Valves are a part of the structure of veins and ventricles.</p>;<p>Right auricle</p>;<p>Receives de-oxygenated blood.</p>;4;<p>De-oxygenated blood flows back to the heart through the venacava into the right auricle.</p>;2020-10-06 18:33:02;2020-10-06 18:33:02;;L;
2503;532;3;7;<p>Name the two lower chambers of the heart.</p>;<p>Right and left auricle</p>;<p>Upper chambers of the heart.</p>;<p>Right and left ventricles</p>;<p>Lower chambers of the heart.</p>;<p>Venacava and aorta</p>;<p>Main vein and main artery respectively.</p>;<p>Veins and arteries</p>;<p>Are blood vessels.</p>;2;"<p>The heart has four chambers; two on the upper side; <strong>right and left auricles</strong>, and two on the lower side; <strong>right and left ventricles</strong>.</p>";2020-10-06 18:34:42;2020-10-06 18:34:42;;L;
2504;532;3;7;<p>Name the ventricle that pumps blood to all parts of the body.</p>;<p>Left ventricle</p>;<p>Pumps blood to all parts of the body.</p>;<p>Right ventricle</p>;<p>Pumps out deoxygenated blood to the lungs.</p>;<p>Pulmonary veintricle</p>;<p>Pulmonary vein is a blood vessel.</p>;<p>Venacava ventricle</p>;<p>Venacava is the main vein.</p>;1;<p>The left ventricle pumps blood to all other body parts.</p>;2020-10-06 18:37:30;2020-10-06 18:37:30;;L;
2505;532;3;7;<p>The aorta receives blood from the _______.</p>;<p>Right ventricle</p>;<p>Receives blood from the right auricle.</p>;<p>Left ventricle</p>;<p>Aorta receives blood from here.</p>;<p>Right auricle</p>;<p>Receives blood from all parts of the body.</p>;<p>Left auricle</p>;<p>Receives blood from lungs.</p>;2;<p>The aorta receives blood from the left ventricle.</p>;2020-10-06 18:39:11;2020-10-06 18:39:11;;L;
2506;532;3;7;"<p>Name one difference between auricles and ventricles.&nbsp;</p>";<p>Auricles have a narrow rumen while ventricles have wide rumen</p>;<p>Deference between arteries and veins.</p>;<p>Auricles have more masculine walls than ventricles</p>;<p>Difference between the left and right ventricles.</p>;<p>Auricles have no shape while ventricles are small biconcave disc shaped cells</p>;<p>Difference between white and red blood cells.</p>;<p>Ventricles have valves while auricles do not</p>;<p>Difference between ventricle and auricles.</p>;4;"<figure class=""table""><table><tbody><tr><td><strong>Auricles</strong></td><td><strong>Ventricles</strong></td></tr><tr><td>Have thin walls.</td><td>Have muscular walls</td></tr><tr><td>Do not have valves.</td><td>Have valves</td></tr></tbody></table></figure>";2020-10-06 18:43:33;2020-10-06 18:43:33;;L;
2507;533;3;7;<p>Name the blood vessel that carries blood to the lungs.</p>;<p>Pulmonary artery</p>;<p>Carries de-oxygenated blood from the heart to lungs.</p>;<p>Venacava</p>;<p>Carries de-oxygenated blood from all parts of the body to the heart.</p>;<p>Pulmonary vein.</p>;<p>Carries oxygenated blood from the lungs to the heart</p>;<p>Aorta</p>;<p>Carries oxygenated blood from the heart to all parts of the body.</p>;1;<p>The pulmonary artery<strong> </strong>carries de-oxygenated blood from the heart to lungs.</p>;2020-10-06 18:52:02;2020-10-06 18:52:02;;L;
2508;533;3;7;"<p>Blood from the lungs is received by the -----------------------&nbsp;</p>";<p>Right auricle</p>;<p>Receives de-oxygenated blood from the Venacava.</p>;<p>Left auricle</p>;<p>Receives oxygenated blood from the lungs.</p>;<p>Right ventricle</p>;<p>Receives de-oxygenated blood from the right auricle.</p>;<p>Left ventricle</p>;<p>Receives oxygenated blood from the left auricle.</p>;2;<p>The left auricle receives oxygenated blood coming from the lungs through the pulmonary vein.</p>;2020-10-06 18:54:48;2020-10-06 18:54:48;;L;
2509;533;3;7;<p>Name two main blood vessels that carry de-oxygenated blood.</p>;<p>Pulmonary vein and aorta</p>;<p>Carry oxygenated blood.</p>;<p>Pulmonary artery and pulmonary vein</p>;<p>Pulmonary vein carries oxygenated blood.</p>;<p>Venacava and aorta</p>;<p>Aorta carries oxygenated blood.</p>;<p>Pulmonary artery and venacava</p>;<p>Carry de-oxygenated blood.</p>;4;<p>The pulmonary artery and venacava are the main blood vessels that carry de-oxygenated blood.</p>;2020-10-06 18:57:28;2020-10-06 18:57:28;;L;
2510;533;3;7;<p>Why is blood called the transport fluid?</p>;<p>It has a liquid composition</p>;;<p>It is the red liquid that flows in the body</p>;;<p>It is the fluid that transports gases (oxygen and carbon dioxide) and digested food substances in the body.</p>;;<p>It is made up of blood vessels that carry it to various parts of the body.</p>;;3;"<p>It is the fluid that transports gases (oxygen and carbon dioxide) and digested food substances in the body; hence it is called the transport fluid.&nbsp;</p>";2020-10-06 19:04:35;2020-10-06 19:04:35;;L;
2511;533;3;7;<p>Name one waste product transported by blood.</p>;<p>Haemoglobin</p>;<p>This is the red pigment contained in the red blood cells responsible for the red colour of blood.</p>;<p>Urea</p>;<p>Waste product from the body transported by blood.</p>;<p>Platelets</p>;<p>Blood component responsible for blood clotting.</p>;<p>Sweat</p>;<p>A way for skin to excrete excess water and salts.</p>;2;"<p>Waste products from the body e.g. Urea and excess salts, to their areas of excretion that is the kidneys and skin respectively.</p>";2020-10-06 19:15:49;2020-10-06 19:15:49;;L;
2512;534;3;7;<p>Define<strong> </strong>Cirrhosis:</p>;<p>A substance extracted from poppy plant</p>;<p>Opium</p>;<p>A drug obtained from the dried leaves and flowers of the hem plant</p>;<p>Bhang.</p>;<p>A liver disease caused by taking alcohol in excess</p>;<p>Liver cirrhosis.</p>;<p>A stimulant which makes the smoker get addicted to smoking cigarettes</p>;<p>Nicotine.</p>;3;<p>Taking alcohol in excess causes a liver disease called Liver Cirrhosis.</p>;2020-10-07 08:31:24;2020-10-07 08:31:24;;L;
2513;534;3;7;<p>Name two illegal drugs that are commonly abused in Kenya</p>;<p>Miraa and tobacco</p>;<p>These are legal.</p>;<p>Alcohol and bhang</p>;<p>Alcohol is legal.</p>;<p>Glue and bhang</p>;<p>These are illegal.</p>;<p>Illicit brews and alcohol</p>;<p>Alcohol is legal.</p>;3;"<p>Legal drugs are those allowed by law. In Kenya, caffeine in tea and coffee, tobacco/cigarettes, alcohol and miraa/khat are legal drugs.</p>";2020-10-07 08:36:02;2020-10-07 08:36:02;;L;
2514;534;3;7;<p>Outline two drugs abused by smoking.</p>;<p>Bhang and caffeine</p>;<p>Caffeine is drunk in tea and coffee.</p>;<p>Bhang and tobacco</p>;<p>Are abused by smoking.</p>;<p>Glue and petrol</p>;<p>Are abused by inhaling.</p>;<p>Tobacco and miraa</p>;<p>Miraa is chewed.</p>;2;<p>Bhang and Tobacco are mainly smoked.</p>;2020-10-07 08:43:50;2020-10-07 08:43:50;;L;
2515;534;3;7;<p>Name an effect of inhalants on street children.</p>;<p>Unconsciousness and death</p>;<p>Caused by a heroin overdose.</p>;<p>Lack of sleep</p>;<p>Caused by cocaine</p>;<p>Destroys haemoglobin in the red blood cells</p>;<p>Effect of carbon monoxide produced from cigarette smoking.</p>;<p>Causes brain damage</p>;<p>Effect of inhalants.</p>;4;"<p>Inhalants are harmful because they cause dizziness, breathing problems, brain damage and vomiting.</p>";2020-10-07 08:45:36;2020-10-07 08:45:36;;L;
